type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval
noteOn,186240,479,62:49,D4,D4,0.4108,m6
noteOn,186240,239,70:49,Bb4,Bb4,0.4108,P5
noteOn,186240,479,77:49,F5,F5,0.4108,P1
noteOn,186480,239,65:49,F4,F4,0.2739,P4
noteOn,186720,479,60:49,C4,C4,0.4108,m3
noteOn,186720,479,63:49,Eb4,Eb4,0.4108,d5
noteOn,186720,239,69:49,A4,A4,0.4108,d5
noteOn,186720,479,75:49,Eb5,Eb5,0.4108,m7
noteOn,186960,239,65:49,F4,F4,0.2739,P5
noteOn,187200,479,58:49,Bb3,Bb3,0.4108,M3
noteOn,187200,479,62:49,D4,D4,0.4108,m6
noteOn,187200,239,70:49,Bb4,Bb4,0.4108,M3
noteOn,187200,479,74:49,D5,D5,0.4108,M6
noteOn,187440,239,65:49,F4,F4,0.2739,m6
noteOn,187680,479,57:49,A3,A3,0.3651,m3
noteOn,187680,479,60:49,C4,C4,0.3651,P1
noteOn,187680,0,72:49,C5,C5,0.3651,P1
noteOn,187680,479,72:49,C5,C5,0.3651,P5
noteOn,187920,239,65:49,F4,F4,0.2282,P5
noteOn,188160,1919,46:49,Bb2,Bb2,0.3195,M3
noteOn,188160,0,74:49,D5,D5,0.3195,P1
noteOn,188160,1919,74:49,D5,D5,0.3195,M6
noteOn,188400,239,65:49,F4,F4,0.2282,M3
noteOn,188640,959,49:49,Db3,Db3,0.2282,m3
noteOn,188640,959,52:49,E3,E3,0.2282,m3
noteOn,188640,239,67:49,G4,G4,0.2282,M2
noteOn,188880,239,65:49,F4,F4,0.1369,M2
noteOn,189120,239,67:49,G4,G4,0.2282,M2
noteOn,189360,239,65:49,F4,F4,0.2282,m3
noteOn,189600,479,50:49,D3,D3,0.3195,m3
noteOn,189600,479,53:49,F3,F3,0.3195,M2
noteOn,189600,239,67:49,G4,G4,0.3195,M2
noteOn,189840,239,65:49,F4,F4,0.2282,P5
noteOn,190080,1919,46:49,Bb2,Bb2,0.3195,M2
noteOn,190080,0,72:49,C5,C5,0.3195,P1
noteOn,190080,1919,72:49,C5,C5,0.3195,M6
noteOn,190320,239,63:49,Eb4,Eb4,0.2282,M6
noteOn,190560,959,54:49,Gb3,Gb3,0.2282,m3
noteOn,190560,1439,57:49,A3,A3,0.2282,m6
noteOn,190560,239,65:49,F4,F4,0.2282,M2
noteOn,190800,239,63:49,Eb4,Eb4,0.1369,M2
noteOn,191040,239,65:49,F4,F4,0.1826,M2
noteOn,191280,239,63:49,Eb4,Eb4,0.1826,m7
noteOn,191520,479,53:49,F3,F3,0.3195,P1
noteOn,191520,239,65:49,F4,F4,0.3195,M2
noteOn,191760,239,63:49,Eb4,Eb4,0.2739,P4
noteOn,192000,0,46:49,Bb2,Bb2,0.3651,P1
noteOn,192000,1919,46:49,Bb2,Bb2,0.3651,M3
noteOn,192000,239,62:49,D4,D4,0.3651,m6
noteOn,192000,959,70:49,Bb4,Bb4,0.3651,P1
noteOn,192240,239,58:49,Bb3,Bb3,0.2282,m6
noteOn,192480,479,50:49,D3,D3,0.3651,m3
noteOn,192480,479,53:49,F3,F3,0.3651,P5
noteOn,192480,239,60:49,C4,C4,0.3651,M2
noteOn,192720,239,58:49,Bb3,Bb3,0.2739,P5
noteOn,192960,479,51:49,Eb3,Eb3,0.4108,M3
noteOn,192960,479,55:49,G3,G3,0.4108,P1
noteOn,192960,0,67:49,G4,G4,0.4108,P1
noteOn,192960,479,67:49,G4,G4,0.4108,M6
noteOn,193200,239,58:49,Bb3,Bb3,0.2739,m6
noteOn,193440,479,50:49,D3,D3,0.4108,m3
noteOn,193440,479,53:49,F3,F3,0.4108,P1
noteOn,193440,0,65:49,F4,F4,0.4108,P1
noteOn,193440,479,65:49,F4,F4,0.4108,P5
noteOn,193680,239,58:49,Bb3,Bb3,0.2739,P4
noteOn,193920,1919,41:49,F2,F2,0.4108,M6
noteOn,193920,479,50:49,D3,D3,0.4108,m6
noteOn,193920,239,58:49,Bb3,Bb3,0.4108,P5
noteOn,193920,479,65:49,F4,F4,0.4108,P1
noteOn,194160,239,53:49,F3,F3,0.2739,P4
noteOn,194400,479,48:49,C3,C3,0.4108,m3
noteOn,194400,479,51:49,Eb3,Eb3,0.4108,d5
noteOn,194400,239,57:49,A3,A3,0.4108,d5
noteOn,194400,479,63:49,Eb4,Eb4,0.4108,m7
noteOn,194640,239,53:49,F3,F3,0.2739,P5
noteOn,194880,479,46:49,Bb2,Bb2,0.4108,M3
noteOn,194880,479,50:49,D3,D3,0.4108,m6
noteOn,194880,239,58:49,Bb3,Bb3,0.4108,M3
noteOn,194880,479,62:49,D4,D4,0.4108,M6
noteOn,195120,239,53:49,F3,F3,0.2739,m6
noteOn,195360,479,45:49,A2,A2,0.4108,m3
noteOn,195360,479,48:49,C3,C3,0.4108,P1
noteOn,195360,0,60:49,C4,C4,0.4108,P1
noteOn,195360,479,60:49,C4,C4,0.4108,M6
noteOn,195600,239,51:49,Eb3,Eb3,0.2739,P4
noteOn,195840,719,34:49,Bb1,Bb1,0.2739,P1
noteOn,195840,719,46:49,Bb2,Bb2,0.2739,P1
noteOn,195840,0,58:49,Bb3,Bb3,0.2739,P1
noteOn,195840,1199,58:49,Bb3,Bb3,0.2739,M3
noteOn,196080,959,54:49,Gb3,Gb3,0.1369,M3
noteOn,196320,719,50:49,D3,D3,0.1369,m6
noteOn,196560,239,42:49,Gb2,Gb2,0.1369,m2
noteOn,196800,479,41:49,F2,F2,0.1826,P1
noteOn,197040,239,53:49,F3,F3,0.1826,P5
noteOn,197280,479,34:49,Bb1,Bb1,0.2282,M3
noteOn,197280,239,50:49,D3,D3,0.2282,m6
noteOn,197520,479,58:49,Bb3,Bb3,0.1826,P4
noteOn,197760,479,29:49,F1,F1,0.2282,P1
noteOn,197760,959,53:49,F3,F3,0.2282,P4
noteOn,198000,239,58:49,Bb3,Bb3,0.2282,P5
noteOn,198240,239,51:49,Eb3,Eb3,0.2739,d5
noteOn,198240,239,57:49,A3,A3,0.2739,P5
noteOn,198480,239,50:49,D3,D3,0.2739,m6
noteOn,198480,239,58:49,Bb3,Bb3,0.2739,m7
noteOn,198720,239,48:49,C3,C3,0.3195,P1
noteOn,198720,239,60:49,C4,C4,0.3195,M2
noteOn,198960,239,46:49,Bb2,Bb2,0.3195,M3
noteOn,198960,239,62:49,D4,D4,0.3195,M6
noteOn,199200,239,41:49,F2,F2,0.3651,M3
noteOn,199200,239,45:49,A2,A2,0.3651,d5
noteOn,199200,239,63:49,Eb4,Eb4,0.3651,m7
noteOn,199440,239,53:49,F3,F3,0.2739,P5
noteOn,199440,239,60:49,C4,C4,0.2739,M2
noteOn,199680,719,46:49,Bb2,Bb2,0.2282,P1
noteOn,199680,0,70:49,Bb4,Bb4,0.2282,P1
noteOn,199680,1199,70:49,Bb4,Bb4,0.2282,M3
noteOn,199920,959,66:49,Gb4,Gb4,0.1369,M3
noteOn,200160,719,62:49,D4,D4,0.1369,m6
noteOn,200400,239,54:49,Gb3,Gb3,0.1369,m2
noteOn,200640,479,53:49,F3,F3,0.1826,P1
noteOn,200880,239,65:49,F4,F4,0.1826,P5
noteOn,201120,479,46:49,Bb2,Bb2,0.2282,M3
noteOn,201120,239,62:49,D4,D4,0.2282,m6
noteOn,201360,479,70:49,Bb4,Bb4,0.1826,P4
noteOn,201600,479,41:49,F2,F2,0.2282,P1
noteOn,201600,959,65:49,F4,F4,0.2282,P4
noteOn,201840,239,70:49,Bb4,Bb4,0.2282,P5
noteOn,202080,239,63:49,Eb4,Eb4,0.2739,d5
noteOn,202080,239,69:49,A4,A4,0.2739,P5
noteOn,202320,239,62:49,D4,D4,0.2739,m6
noteOn,202320,239,70:49,Bb4,Bb4,0.2739,m7
noteOn,202560,239,60:49,C4,C4,0.3195,P1
noteOn,202560,239,72:49,C5,C5,0.3195,M2
noteOn,202800,239,58:49,Bb3,Bb3,0.3195,M3
noteOn,202800,239,74:49,D5,D5,0.3195,M6
noteOn,203040,239,53:49,F3,F3,0.3651,M3
noteOn,203040,239,57:49,A3,A3,0.3651,d5
noteOn,203040,239,75:49,Eb5,Eb5,0.3651,m7
noteOn,203280,239,65:49,F4,F4,0.2739,P5
noteOn,203280,239,72:49,C5,C5,0.2739,M2
noteOn,203520,719,58:49,Bb3,Bb3,0.2282,M3
noteOn,203520,719,62:49,D4,D4,0.2282,P1
noteOn,203520,239,74:49,D5,D5,0.2282,M2
noteOn,203760,239,72:49,C5,C5,0.1369,M2
noteOn,204000,719,70:49,Bb4,Bb4,0.1369,m7
noteOn,204240,239,60:49,C4,C4,0.1369,M2
noteOn,204480,719,58:49,Bb3,Bb3,0.1369,M6
noteOn,204720,239,67:49,G4,G4,0.1369,M2
noteOn,204960,719,65:49,F4,F4,0.1369,m7
noteOn,205200,239,55:49,G3,G3,0.1369,M2
noteOn,205440,719,53:49,F3,F3,0.1369,m7
noteOn,205680,239,63:49,Eb4,Eb4,0.1369,m2
noteOn,205920,719,62:49,D4,D4,0.1369,M7
noteOn,206160,239,51:49,Eb3,Eb3,0.1369,m2
noteOn,206400,719,50:49,D3,D3,0.1369,m7
noteOn,206640,239,60:49,C4,C4,0.1369,M2
noteOn,206880,719,58:49,Bb3,Bb3,0.1369,m7
noteOn,207120,239,48:49,C3,C3,0.1369,M2
noteOn,207360,719,46:49,Bb2,Bb2,0.1369,M6
noteOn,207600,239,55:49,G3,G3,0.1369,M2
noteOn,207840,719,53:49,F3,F3,0.1369,m7
noteOn,208080,239,43:49,G2,G2,0.1369,M2
noteOn,208320,719,41:49,F2,F2,0.1369,m7
noteOn,208560,239,51:49,Eb3,Eb3,0.1369,m2
noteOn,208800,719,50:49,D3,D3,0.1369,M7
noteOn,209040,239,39:49,Eb2,Eb2,0.1369,m2
noteOn,209280,719,38:49,D2,D2,0.1369,m7
noteOn,209520,239,48:49,C3,C3,0.1369,M2
noteOn,209760,719,46:49,Bb2,Bb2,0.1369,m7
noteOn,210000,239,36:49,C2,C2,0.1369,M2
noteOn,210240,719,34:49,Bb1,Bb1,0.1369,M2
noteOn,210480,239,48:49,C3,C3,0.1826,M2
noteOn,210720,959,46:49,Bb2,Bb2,0.2282,P5
noteOn,210960,239,65:49,F4,F4,0.1826,m3
noteOn,210960,239,68:49,Ab4,Ab4,0.1826,m3
noteOn,211200,1919,65:49,F4,F4,0.0913,m3
noteOn,211200,1919,68:49,Ab4,Ab4,0.0913,P4
noteOn,213120,1919,63:49,Eb4,Eb4,0.0913,M3
noteOn,213120,1919,67:49,G4,G4,0.0913,P4
noteOn,215040,1919,62:49,D4,D4,0.1826,m3
noteOn,215040,1919,65:49,F4,F4,0.1826,P4
noteOn,215040,1919,70:49,Bb4,Bb4,0.1826,P5
noteOn,215040,1919,77:49,F5,F5,0.1826,P4
noteOn,216960,1919,60:49,C4,C4,0.1826,m3
noteOn,216960,1919,63:49,Eb4,Eb4,0.1826,P4
noteOn,216960,1919,68:49,Ab4,Ab4,0.1826,P1
noteOn,216960,1919,80:49,Ab5,Ab5,0.1826,M6
noteOn,218880,1439,59:96,B3,B3,0.1826,m3
noteOn,218880,1439,62:96,D4,D4,0.1826,P4
noteOn,218880,1439,67:96,G4,G4,0.1826,P1
noteOn,218880,1439,79:96,G5,G5,0.1826,M6
noteOn,220320,479,58:96,Bb3,Bb3,0.3651,M3
noteOn,220320,479,62:96,D4,D4,0.3651,P1
noteOn,220320,239,74:96,D5,D5,0.3651,P4
noteOn,220560,239,79:96,G5,G5,0.2282,m7
noteOn,220800,479,57:96,A3,A3,0.2282,m3
noteOn,220800,479,60:96,C4,C4,0.2282,P5
noteOn,220800,239,67:96,G4,G4,0.2282,P1
noteOn,220800,239,79:96,G5,G5,0.2282,P5
noteOn,221280,239,72:96,C5,C5,0.2739,P4
noteOn,221520,239,77:96,F5,F5,0.2282,M6
noteOn,221760,479,56:96,Ab3,Ab3,0.2282,M3
noteOn,221760,479,60:96,C4,C4,0.2282,P4
noteOn,221760,239,65:96,F4,F4,0.2282,P1
noteOn,221760,239,77:96,F5,F5,0.2282,P4
noteOn,222240,239,72:96,C5,C5,0.2739,m3
noteOn,222480,239,75:96,Eb5,Eb5,0.2282,m6
noteOn,222720,479,55:96,G3,G3,0.3195,P4
noteOn,222720,479,60:96,C4,C4,0.3195,m3
noteOn,222720,239,63:96,Eb4,Eb4,0.3195,P1
noteOn,222720,239,75:96,Eb5,Eb5,0.3195,M6
noteOn,223200,479,54:96,Gb3,Gb3,0.4564,d5
noteOn,223200,479,60:96,C4,C4,0.4564,M6
noteOn,223200,239,69:96,A4,A4,0.4564,P4
noteOn,223440,239,74:96,D5,D5,0.3195,M6
noteOn,223680,479,53:96,F3,F3,0.5021,M2
noteOn,223680,479,55:96,G3,G3,0.5021,M3
noteOn,223680,479,59:96,B3,B3,0.5021,m3
noteOn,223680,239,62:96,D4,D4,0.5021,P4
noteOn,223680,239,67:96,G4,G4,0.5021,P5
noteOn,223680,239,74:96,D5,D5,0.5021,M7
noteOn,224160,479,51:96,Eb3,Eb3,0.3195,M3
noteOn,224160,479,55:96,G3,G3,0.3195,P4
noteOn,224160,479,60:96,C4,C4,0.3195,P1
noteOn,224160,479,72:96,C5,C5,0.3195,P5
noteOn,224160,239,79:96,G5,G5,0.3195,P4
noteOn,224400,239,84:96,C6,C6,0.0913,P5
noteOn,224640,1919,65:49,F4,F4,0.0456,M2
noteOn,226560,1919,63:49,Eb4,Eb4,0.0456,m3
noteOn,228480,3359,66:49,Gb4,Gb4,0.1826,m3
noteOn,228480,3359,69:49,A4,A4,0.1826,d5
noteOn,228480,3359,75:49,Eb5,Eb5,0.1826,m3
noteOn,228960,239,48:49,C3,C3,0.1369,d5
noteOn,229200,239,54:49,Gb3,Gb3,0.0913,P1
noteOn,229440,479,54:49,Gb3,Gb3,0.0913,M6
noteOn,229920,239,45:49,A2,A2,0.1369,d5
noteOn,230160,239,51:49,Eb3,Eb3,0.0913,P1
noteOn,230400,479,51:49,Eb3,Eb3,0.0913,m7
noteOn,230880,239,41:49,F2,F2,0.1369,P5
noteOn,231120,239,48:49,C3,C3,0.0913,P1
noteOn,231360,479,48:49,C3,C3,0.2282,m2
noteOn,231840,479,49:49,Db3,Db3,0.2282,M3
noteOn,231840,479,65:49,F4,F4,0.2282,P4
noteOn,231840,479,70:49,Bb4,Bb4,0.2282,m3
noteOn,231840,479,73:49,Db5,Db5,0.2282,P1
noteOn,232320,1919,73:49,Db5,Db5,0.0456,m2
noteOn,234240,1919,72:49,C5,C5,0.0456,P1
noteOn,236160,3839,72:49,C5,C5,0.2282,M2
noteOn,236160,3839,74:49,D5,D5,0.2282,M3
noteOn,236160,3839,78:49,Gb5,Gb5,0.2282,m3
noteOn,236160,3839,81:49,A5,A5,0.2282,P5
noteOn,236640,239,62:49,D4,D4,0.1369,P5
noteOn,236880,239,69:49,A4,A4,0.0913,P1
noteOn,237120,479,69:49,A4,A4,0.0913,m3
noteOn,237600,239,54:49,Gb3,Gb3,0.1369,d5
noteOn,237840,239,60:49,C4,C4,0.0913,P1
noteOn,238080,479,60:49,C4,C4,0.0913,m7
noteOn,238560,239,50:49,D3,D3,0.1369,P5
noteOn,238800,239,57:49,A3,A3,0.0913,P1
noteOn,239040,479,57:49,A3,A3,0.0913,P5
noteOn,239520,239,38:49,D2,D2,0.1369,P1
noteOn,239760,239,50:49,D3,D3,0.0913,m7
noteOn,240000,1919,72:49,C5,C5,0.0456,m2
noteOn,241920,1919,71:49,B4,B4,0.0456,P1
noteOn,243840,3839,71:49,B4,B4,0.2282,M3
noteOn,243840,3839,75:49,Eb5,Eb5,0.2282,m3
noteOn,243840,3839,78:49,Gb5,Gb5,0.2282,m3
noteOn,243840,3839,81:49,A5,A5,0.2282,m3
noteOn,244320,239,54:49,Gb3,Gb3,0.1369,M6
noteOn,244560,239,63:49,Eb4,Eb4,0.0913,P1
noteOn,244800,479,63:49,Eb4,Eb4,0.0913,P1
noteOn,245280,239,51:49,Eb3,Eb3,0.1369,m6
noteOn,245520,239,59:49,B3,B3,0.0913,P1
noteOn,245760,479,59:49,B3,B3,0.0913,P1
noteOn,246240,239,47:49,B2,B2,0.1369,P5
noteOn,246480,239,54:49,Gb3,Gb3,0.0913,P1
noteOn,246720,479,54:49,Gb3,Gb3,0.0913,P1
noteOn,247200,239,42:49,Gb2,Gb2,0.1369,M6
noteOn,247440,239,51:49,Eb3,Eb3,0.0913,m6
noteOn,247680,1919,71:49,B4,B4,0.0456,m2
noteOn,249600,1919,70:49,Bb4,Bb4,0.0456,P1
noteOn,251520,2399,70:49,Bb4,Bb4,0.2282,M3
noteOn,251520,2399,74:49,D5,D5,0.2282,m3
noteOn,251520,2399,77:49,F5,F5,0.2282,m3
noteOn,251520,2399,80:49,Ab5,Ab5,0.2282,P1
noteOn,252000,239,56:49,Ab3,Ab3,0.1369,M6
noteOn,252240,239,65:49,F4,F4,0.0913,P1
noteOn,252480,479,65:49,F4,F4,0.0913,P1
noteOn,252960,239,53:49,F3,F3,0.1369,M6
noteOn,253200,239,62:49,D4,D4,0.0913,P1
noteOn,253440,479,62:49,D4,D4,0.1826,P1
noteOn,253920,239,50:49,D3,D3,0.3651,m3
noteOn,253920,239,53:49,F3,F3,0.3651,P4
noteOn,253920,479,82:49,Bb5,Bb5,0.3651,P4
noteOn,254160,239,53:49,F3,F3,0.2282,m3
noteOn,254160,239,56:49,Ab3,Ab3,0.2282,m3
noteOn,254400,479,53:49,F3,F3,0.2739,m3
noteOn,254400,479,56:49,Ab3,Ab3,0.2739,m3
noteOn,254400,479,83:49,B5,B5,0.2739,M6
noteOn,254880,239,50:49,D3,D3,0.4108,m3
noteOn,254880,239,53:49,F3,F3,0.4108,P4
noteOn,254880,479,82:49,Bb5,Bb5,0.4108,P4
noteOn,255120,239,53:49,F3,F3,0.2739,m3
noteOn,255120,239,56:49,Ab3,Ab3,0.2739,M2
noteOn,255360,2399,70:49,Bb4,Bb4,0.2282,M3
noteOn,255360,2399,74:49,D5,D5,0.2282,m3
noteOn,255360,2399,77:49,F5,F5,0.2282,m3
noteOn,255360,2399,80:49,Ab5,Ab5,0.2282,P1
noteOn,255840,239,56:49,Ab3,Ab3,0.1369,M6
noteOn,256080,239,65:49,F4,F4,0.0913,P1
noteOn,256320,479,65:49,F4,F4,0.0913,P1
noteOn,256800,239,53:49,F3,F3,0.1369,M6
noteOn,257040,239,62:49,D4,D4,0.0913,P1
noteOn,257280,479,62:49,D4,D4,0.1826,P1
noteOn,257760,479,74:49,D5,D5,0.2739,m3
noteOn,257760,479,77:49,F5,F5,0.2739,P4
noteOn,257760,479,82:49,Bb5,Bb5,0.2739,P5
noteOn,258240,479,75:73,Eb5,Eb5,0.2739,m3
noteOn,258240,479,78:73,Gb5,Gb5,0.2739,P4
noteOn,258240,479,83:73,B5,B5,0.2739,M6
noteOn,258720,479,74:84,D5,D5,0.4564,m3
noteOn,258720,479,77:84,F5,F5,0.4564,P4
noteOn,258720,479,82:84,Bb5,Bb5,0.4564,M6
noteOn,259200,1439,61:96,Db4,Db4,0.3195,d5
noteOn,259200,1439,67:96,G4,G4,0.3195,m3
noteOn,259200,1439,70:96,Bb4,Bb4,0.3195,P4
noteOn,259200,1439,75:96,Eb5,Eb5,0.3195,M3
noteOn,259200,1439,79:96,G5,G5,0.3195,m3
noteOn,259200,1439,82:96,Bb5,Bb5,0.3195,P4
noteOn,259200,1439,87:96,Eb6,Eb6,0.3195,M3
noteOn,260640,479,59:96,B3,B3,0.5021,d5
noteOn,260640,479,65:96,F4,F4,0.5021,m3
noteOn,260640,479,68:96,Ab4,Ab4,0.5021,M6
noteOn,260640,479,77:96,F5,F5,0.5021,m3
noteOn,260640,239,80:96,Ab5,Ab5,0.5021,P4
noteOn,260880,239,85:96,Db6,Db6,0.2739,m3
noteOn,261120,479,58:96,Bb3,Bb3,0.4108,m3
noteOn,261120,479,61:96,Db4,Db4,0.4108,P4
noteOn,261120,479,66:96,Gb4,Gb4,0.4108,P1
noteOn,261120,479,78:96,Gb5,Gb5,0.4108,P5
noteOn,261120,479,85:96,Db6,Db6,0.4108,P4
noteOn,261600,479,56:96,Ab3,Ab3,0.4564,P4
noteOn,261600,479,61:96,Db4,Db4,0.4564,m7
noteOn,261600,479,71:96,B4,B4,0.4564,d5
noteOn,261600,239,77:96,F5,F5,0.4564,d5
noteOn,261840,239,83:96,B5,B5,0.2739,d5
noteOn,262080,479,53:96,F3,F3,0.4564,m6
noteOn,262080,479,61:96,Db4,Db4,0.4564,m7
noteOn,262080,479,71:96,B4,B4,0.4564,M6
noteOn,262080,479,80:96,Ab5,Ab5,0.4564,m3
noteOn,262080,479,83:96,B5,B5,0.4564,P4
noteOn,262560,479,54:96,Gb3,Gb3,0.4108,P5
noteOn,262560,479,61:96,Db4,Db4,0.4108,M6
noteOn,262560,479,70:96,Bb4,Bb4,0.4108,m6
noteOn,262560,479,78:96,Gb5,Gb5,0.4108,M3
noteOn,262560,479,82:96,Bb5,Bb5,0.4108,M7
noteOn,263040,479,59:49,B3,B3,0.3651,M3
noteOn,263040,479,63:49,Eb4,Eb4,0.3651,P4
noteOn,263040,479,68:49,Ab4,Ab4,0.3651,P1
noteOn,263040,479,80:49,Ab5,Ab5,0.3651,m7
noteOn,263520,479,58:49,Bb3,Bb3,0.3651,m3
noteOn,263520,479,61:49,Db4,Db4,0.3651,P4
noteOn,263520,479,66:49,Gb4,Gb4,0.3651,P1
noteOn,263520,479,78:49,Gb5,Gb5,0.3651,m7
noteOn,264000,479,56:49,Ab3,Ab3,0.3651,m3
noteOn,264000,479,59:49,B3,B3,0.3651,d5
noteOn,264000,479,65:49,F4,F4,0.3651,P1
noteOn,264000,479,77:49,F5,F5,0.3651,M7
noteOn,264480,479,54:49,Gb3,Gb3,0.3195,M3
noteOn,264480,479,58:49,Bb3,Bb3,0.3195,m6
noteOn,264480,479,66:49,Gb4,Gb4,0.3195,P1
noteOn,264480,479,78:49,Gb5,Gb5,0.3195,m7
noteOn,264960,1919,68:49,Ab4,Ab4,0.1826,m3
noteOn,264960,1919,71:49,B4,B4,0.1826,M6
noteOn,264960,1919,80:49,Ab5,Ab5,0.1826,m3
noteOn,265440,239,41:49,F2,F2,0.1369,m6
noteOn,265680,239,49:49,Db3,Db3,0.0913,P1
noteOn,265920,239,49:49,Db3,Db3,0.0913,M3
noteOn,266400,239,53:49,F3,F3,0.2282,m6
noteOn,266640,239,61:49,Db4,Db4,0.1826,P5
noteOn,266880,1919,68:49,Ab4,Ab4,0.1826,m3
noteOn,266880,1919,71:49,B4,B4,0.1826,M6
noteOn,266880,1919,80:49,Ab5,Ab5,0.1826,m3
noteOn,267360,239,41:49,F2,F2,0.1369,M6
noteOn,267600,239,50:49,D3,D3,0.0913,P1
noteOn,267840,479,50:49,D3,D3,0.0913,m3
noteOn,268320,239,53:49,F3,F3,0.2282,M6
noteOn,268560,239,62:49,D4,D4,0.1826,P4
noteOn,268800,1919,67:49,G4,G4,0.1826,P4
noteOn,268800,1919,72:49,C5,C5,0.1826,P5
noteOn,268800,1919,79:49,G5,G5,0.1826,M3
noteOn,269280,239,39:49,Eb2,Eb2,0.1369,M6
noteOn,269520,239,48:49,C3,C3,0.0913,P1
noteOn,269760,479,48:49,C3,C3,0.0913,m3
noteOn,270240,239,51:49,Eb3,Eb3,0.2739,M6
noteOn,270480,239,60:49,C4,C4,0.2282,P4
noteOn,270720,1919,65:49,F4,F4,0.2282,M2
noteOn,270720,1919,67:49,G4,G4,0.2282,M3
noteOn,270720,1919,71:49,B4,B4,0.2282,d5
noteOn,270720,1919,77:49,F5,F5,0.2282,m3
noteOn,271200,239,38:49,D2,D2,0.1369,M6
noteOn,271440,239,47:49,B2,B2,0.0913,P1
noteOn,271680,479,47:49,B2,B2,0.0913,m3
noteOn,272160,239,50:49,D3,D3,0.2739,M6
noteOn,272400,239,59:49,B3,B3,0.2282,M3
noteOn,272640,1919,63:49,Eb4,Eb4,0.2282,M3
noteOn,272640,1919,67:49,G4,G4,0.2282,P4
noteOn,272640,1919,72:49,C5,C5,0.2282,m3
noteOn,272640,1919,75:49,Eb5,Eb5,0.2282,m3
noteOn,273120,239,36:49,C2,C2,0.1369,P1
noteOn,273360,239,48:49,C3,C3,0.0913,P1
noteOn,273600,479,48:49,C3,C3,0.0913,P1
noteOn,274080,239,48:49,C3,C3,0.2739,P1
noteOn,274320,239,60:49,C4,C4,0.2282,P4
noteOn,274560,1919,65:49,F4,F4,0.2282,m3
noteOn,274560,1919,68:49,Ab4,Ab4,0.2282,m3
noteOn,274560,1919,71:49,B4,B4,0.2282,m3
noteOn,274560,1919,74:49,D5,D5,0.2282,M2
noteOn,275040,239,36:49,C2,C2,0.1369,P1
noteOn,275280,239,48:49,C3,C3,0.0913,P1
noteOn,275520,479,48:49,C3,C3,0.0913,P1
noteOn,276000,239,48:49,C3,C3,0.2282,P1
noteOn,276240,239,60:49,C4,C4,0.1826,m3
noteOn,276480,1919,63:49,Eb4,Eb4,0.1826,M3
noteOn,276480,1919,67:49,G4,G4,0.1826,P4
noteOn,276480,1919,72:49,C5,C5,0.1826,P1
noteOn,276960,239,36:49,C2,C2,0.1369,P1
noteOn,277200,239,48:49,C3,C3,0.0913,P1
noteOn,277440,479,48:49,C3,C3,0.0913,P1
noteOn,277920,239,48:49,C3,C3,0.2739,P1
noteOn,278160,239,60:49,C4,C4,0.2282,m2
noteOn,278400,1919,59:49,B3,B3,0.2282,m3
noteOn,278400,1919,62:49,D4,D4,0.2282,m3
noteOn,278400,1919,65:49,F4,F4,0.2282,m3
noteOn,278400,1919,68:49,Ab4,Ab4,0.2282,m6
noteOn,278880,239,36:49,C2,C2,0.1369,P1
noteOn,279120,239,48:49,C3,C3,0.0913,P1
noteOn,279360,479,48:49,C3,C3,0.0913,P1
noteOn,279840,239,48:49,C3,C3,0.2282,P1
noteOn,280080,239,60:49,C4,C4,0.1826,P1
noteOn,280320,1680,60:49,C4,C4,0.1826,m3
noteOn,280320,1919,63:49,Eb4,Eb4,0.1826,M3
noteOn,280320,1919,67:49,G4,G4,0.1826,P5
noteOn,280800,239,36:49,C2,C2,0.1369,P1
noteOn,281040,239,48:49,C3,C3,0.0913,P1
noteOn,281280,479,48:49,C3,C3,0.0913,P1
noteOn,281760,239,48:49,C3,C3,0.2282,P1
noteOn,282000,239,60:49,C4,C4,0.1826,P1
noteOn,282240,1680,60:49,C4,C4,0.1826,m3
noteOn,282240,1919,63:49,Eb4,Eb4,0.1826,P4
noteOn,282240,1919,68:49,Ab4,Ab4,0.1826,m6
noteOn,282720,239,36:49,C2,C2,0.1369,P1
noteOn,282960,239,48:49,C3,C3,0.0913,P1
noteOn,283200,479,48:49,C3,C3,0.0913,P1
noteOn,283680,239,48:49,C3,C3,0.1826,P1
noteOn,283920,239,60:49,C4,C4,0.1369,m3
noteOn,284160,1919,63:33,Eb4,Eb4,0.1369,P4
noteOn,284160,1919,68:33,Ab4,Ab4,0.1369,m6
noteOn,284640,239,48:33,C3,C3,0.1369,P1
noteOn,284880,239,60:33,C4,C4,0.1369,P1
noteOn,285120,239,48:33,C3,C3,0.0913,P1
noteOn,285360,239,60:33,C4,C4,0.0456,M2
noteOn,286080,1919,62:33,D4,D4,0.1369,d5
noteOn,286080,1919,68:33,Ab4,Ab4,0.1369,M6
noteOn,286560,239,47:33,B2,B2,0.1369,P1
noteOn,286800,239,59:33,B3,B3,0.1369,P1
noteOn,287040,239,47:33,B2,B2,0.0913,P1
noteOn,287280,239,59:33,B3,B3,0.0456,M3
noteOn,288000,1919,63:33,Eb4,Eb4,0.1369,P4
noteOn,288000,1919,68:33,Ab4,Ab4,0.1369,m6
noteOn,288480,239,48:33,C3,C3,0.1369,P1
