composer,year_born,year_died,title,folder,xml_score,midi_score,performer,midi_performance,performance_annotations,midi_score_annotations,maestro_midi_performance,maestro_audio_performance,start,end,audio_performance,csv_score,csv_performance
Mozart,1756,1791,Piano_Sonatas_8-1,Mozart/Piano_Sonatas/8-1,Mozart/Piano_Sonatas/8-1/xml_score.musicxml,Mozart/Piano_Sonatas/8-1/midi_score.mid,Rozanski,Mozart/Piano_Sonatas/8-1/Rozanski02.mid,Mozart/Piano_Sonatas/8-1/Rozanski02_annotations.txt,Mozart/Piano_Sonatas/8-1/midi_score_annotations.txt,,,,,,Mozart/Piano_Sonatas/8-1/midi_score.csv,Mozart/Piano_Sonatas/8-1/Rozanski02.csv
Prokofiev,1891,1953,Toccata,Prokofiev/Toccata,Prokofiev/Toccata/xml_score.musicxml,Prokofiev/Toccata/midi_score.mid,Colafelice,Prokofiev/Toccata/Colafelice11.mid,Prokofiev/Toccata/Colafelice11_annotations.txt,Prokofiev/Toccata/midi_score_annotations.txt,,,,,,Prokofiev/Toccata/midi_score.csv,Prokofiev/Toccata/Colafelice11.csv
Prokofiev,1891,1953,Toccata,Prokofiev/Toccata,Prokofiev/Toccata/xml_score.musicxml,Prokofiev/Toccata/midi_score.mid,Dossin,Prokofiev/Toccata/Dossin07.mid,Prokofiev/Toccata/Dossin07_annotations.txt,Prokofiev/Toccata/midi_score_annotations.txt,,,,,,Prokofiev/Toccata/midi_score.csv,Prokofiev/Toccata/Dossin07.csv
Prokofiev,1891,1953,Toccata,Prokofiev/Toccata,Prokofiev/Toccata/xml_score.musicxml,Prokofiev/Toccata/midi_score.mid,Fab,Prokofiev/Toccata/Fab13.mid,Prokofiev/Toccata/Fab13_annotations.txt,Prokofiev/Toccata/midi_score_annotations.txt,,,,,,Prokofiev/Toccata/midi_score.csv,Prokofiev/Toccata/Fab13.csv
Prokofiev,1891,1953,Toccata,Prokofiev/Toccata,Prokofiev/Toccata/xml_score.musicxml,Prokofiev/Toccata/midi_score.mid,Guo,Prokofiev/Toccata/Guo04.mid,Prokofiev/Toccata/Guo04_annotations.txt,Prokofiev/Toccata/midi_score_annotations.txt,,,,,,Prokofiev/Toccata/midi_score.csv,Prokofiev/Toccata/Guo04.csv
Prokofiev,1891,1953,Toccata,Prokofiev/Toccata,Prokofiev/Toccata/xml_score.musicxml,Prokofiev/Toccata/midi_score.mid,Kociuban,Prokofiev/Toccata/Kociuban16.mid,Prokofiev/Toccata/Kociuban16_annotations.txt,Prokofiev/Toccata/midi_score_annotations.txt,,,,,,Prokofiev/Toccata/midi_score.csv,Prokofiev/Toccata/Kociuban16.csv
Prokofiev,1891,1953,Toccata,Prokofiev/Toccata,Prokofiev/Toccata/xml_score.musicxml,Prokofiev/Toccata/midi_score.mid,Lin,Prokofiev/Toccata/Lin06.mid,Prokofiev/Toccata/Lin06_annotations.txt,Prokofiev/Toccata/midi_score_annotations.txt,,,,,,Prokofiev/Toccata/midi_score.csv,Prokofiev/Toccata/Lin06.csv
Prokofiev,1891,1953,Toccata,Prokofiev/Toccata,Prokofiev/Toccata/xml_score.musicxml,Prokofiev/Toccata/midi_score.mid,Song,Prokofiev/Toccata/Song04.mid,Prokofiev/Toccata/Song04_annotations.txt,Prokofiev/Toccata/midi_score_annotations.txt,,,,,,Prokofiev/Toccata/midi_score.csv,Prokofiev/Toccata/Song04.csv
Prokofiev,1891,1953,Toccata,Prokofiev/Toccata,Prokofiev/Toccata/xml_score.musicxml,Prokofiev/Toccata/midi_score.mid,Teo,Prokofiev/Toccata/Teo05.mid,Prokofiev/Toccata/Teo05_annotations.txt,Prokofiev/Toccata/midi_score_annotations.txt,,,,,,Prokofiev/Toccata/midi_score.csv,Prokofiev/Toccata/Teo05.csv
Rachmaninoff,1873,1943,Preludes_op_23_4,Rachmaninoff/Preludes_op_23/4,Rachmaninoff/Preludes_op_23/4/xml_score.musicxml,Rachmaninoff/Preludes_op_23/4/midi_score.mid,ChenGuang,Rachmaninoff/Preludes_op_23/4/ChenGuang12M.mid,Rachmaninoff/Preludes_op_23/4/ChenGuang12M_annotations.txt,Rachmaninoff/Preludes_op_23/4/midi_score_annotations.txt,{maestro}/2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_04_R1_2014_wav--4.midi,{maestro}/2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_04_R1_2014_wav--4.wav,,,Rachmaninoff/Preludes_op_23/4/ChenGuang12M.wav,Rachmaninoff/Preludes_op_23/4/midi_score.csv,Rachmaninoff/Preludes_op_23/4/ChenGuang12M.csv
Rachmaninoff,1873,1943,Preludes_op_23_4,Rachmaninoff/Preludes_op_23/4,Rachmaninoff/Preludes_op_23/4/xml_score.musicxml,Rachmaninoff/Preludes_op_23/4/midi_score.mid,MorozovS,Rachmaninoff/Preludes_op_23/4/MorozovS09.mid,Rachmaninoff/Preludes_op_23/4/MorozovS09_annotations.txt,Rachmaninoff/Preludes_op_23/4/midi_score_annotations.txt,,,,17.256510416666664,,Rachmaninoff/Preludes_op_23/4/midi_score.csv,Rachmaninoff/Preludes_op_23/4/MorozovS09.csv
Rachmaninoff,1873,1943,Preludes_op_23_4,Rachmaninoff/Preludes_op_23/4,Rachmaninoff/Preludes_op_23/4/xml_score.musicxml,Rachmaninoff/Preludes_op_23/4/midi_score.mid,WuuE,Rachmaninoff/Preludes_op_23/4/WuuE07M.mid,Rachmaninoff/Preludes_op_23/4/WuuE07M_annotations.txt,Rachmaninoff/Preludes_op_23/4/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--4.midi,{maestro}/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--4.wav,,,Rachmaninoff/Preludes_op_23/4/WuuE07M.wav,Rachmaninoff/Preludes_op_23/4/midi_score.csv,Rachmaninoff/Preludes_op_23/4/WuuE07M.csv
Rachmaninoff,1873,1943,Preludes_op_23_6,Rachmaninoff/Preludes_op_23/6,Rachmaninoff/Preludes_op_23/6/xml_score.musicxml,Rachmaninoff/Preludes_op_23/6/midi_score.mid,Nikiforov,Rachmaninoff/Preludes_op_23/6/Nikiforov14M.mid,Rachmaninoff/Preludes_op_23/6/Nikiforov14M_annotations.txt,Rachmaninoff/Preludes_op_23/6/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--3.midi,{maestro}/2008/MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--3.wav,,,Rachmaninoff/Preludes_op_23/6/Nikiforov14M.wav,Rachmaninoff/Preludes_op_23/6/midi_score.csv,Rachmaninoff/Preludes_op_23/6/Nikiforov14M.csv
Rachmaninoff,1873,1943,Preludes_op_32_10,Rachmaninoff/Preludes_op_32/10,Rachmaninoff/Preludes_op_32/10/xml_score.musicxml,Rachmaninoff/Preludes_op_32/10/midi_score.mid,Fong,Rachmaninoff/Preludes_op_32/10/FONG08.mid,Rachmaninoff/Preludes_op_32/10/FONG08_annotations.txt,Rachmaninoff/Preludes_op_32/10/midi_score_annotations.txt,,,,,,Rachmaninoff/Preludes_op_32/10/midi_score.csv,Rachmaninoff/Preludes_op_32/10/FONG08.csv
Rachmaninoff,1873,1943,Preludes_op_32_10,Rachmaninoff/Preludes_op_32/10,Rachmaninoff/Preludes_op_32/10/xml_score.musicxml,Rachmaninoff/Preludes_op_32/10/midi_score.mid,Floril,Rachmaninoff/Preludes_op_32/10/Floril03.mid,Rachmaninoff/Preludes_op_32/10/Floril03_annotations.txt,Rachmaninoff/Preludes_op_32/10/midi_score_annotations.txt,,,,,,Rachmaninoff/Preludes_op_32/10/midi_score.csv,Rachmaninoff/Preludes_op_32/10/Floril03.csv
Rachmaninoff,1873,1943,Preludes_op_32_5,Rachmaninoff/Preludes_op_32/5,Rachmaninoff/Preludes_op_32/5/xml_score.musicxml,Rachmaninoff/Preludes_op_32/5/midi_score.mid,KorchinskayaKogan,Rachmaninoff/Preludes_op_32/5/KorchinskayaKogan03.mid,Rachmaninoff/Preludes_op_32/5/KorchinskayaKogan03_annotations.txt,Rachmaninoff/Preludes_op_32/5/midi_score_annotations.txt,,,,,,Rachmaninoff/Preludes_op_32/5/midi_score.csv,Rachmaninoff/Preludes_op_32/5/KorchinskayaKogan03.csv
Rachmaninoff,1873,1943,Preludes_op_32_5,Rachmaninoff/Preludes_op_32/5,Rachmaninoff/Preludes_op_32/5/xml_score.musicxml,Rachmaninoff/Preludes_op_32/5/midi_score.mid,Namirovsky,Rachmaninoff/Preludes_op_32/5/Namirovsky06M.mid,Rachmaninoff/Preludes_op_32/5/Namirovsky06M_annotations.txt,Rachmaninoff/Preludes_op_32/5/midi_score_annotations.txt,{maestro}/2006/MIDI-Unprocessed_14_R1_2006_01-05_ORIG_MID--AUDIO_14_R1_2006_04_Track04_wav.midi,{maestro}/2006/MIDI-Unprocessed_14_R1_2006_01-05_ORIG_MID--AUDIO_14_R1_2006_04_Track04_wav.wav,,164.10546875,Rachmaninoff/Preludes_op_32/5/Namirovsky06M.wav,Rachmaninoff/Preludes_op_32/5/midi_score.csv,Rachmaninoff/Preludes_op_32/5/Namirovsky06M.csv
Ravel,1875,1937,Gaspard_de_la_Nuit_1_Ondine,Ravel/Gaspard_de_la_Nuit/1_Ondine,Ravel/Gaspard_de_la_Nuit/1_Ondine/xml_score.musicxml,Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score.mid,Albright,Ravel/Gaspard_de_la_Nuit/1_Ondine/Albright01.mid,Ravel/Gaspard_de_la_Nuit/1_Ondine/Albright01_annotations.txt,Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score_annotations.txt,,,,,,Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score.csv,Ravel/Gaspard_de_la_Nuit/1_Ondine/Albright01.csv
Ravel,1875,1937,Gaspard_de_la_Nuit_1_Ondine,Ravel/Gaspard_de_la_Nuit/1_Ondine,Ravel/Gaspard_de_la_Nuit/1_Ondine/xml_score.musicxml,Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score.mid,GarritsonL,Ravel/Gaspard_de_la_Nuit/1_Ondine/GarritsonL05.mid,Ravel/Gaspard_de_la_Nuit/1_Ondine/GarritsonL05_annotations.txt,Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score_annotations.txt,,,,,,Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score.csv,Ravel/Gaspard_de_la_Nuit/1_Ondine/GarritsonL05.csv
Ravel,1875,1937,Gaspard_de_la_Nuit_1_Ondine,Ravel/Gaspard_de_la_Nuit/1_Ondine,Ravel/Gaspard_de_la_Nuit/1_Ondine/xml_score.musicxml,Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score.mid,KharselM,Ravel/Gaspard_de_la_Nuit/1_Ondine/KharselM09.mid,Ravel/Gaspard_de_la_Nuit/1_Ondine/KharselM09_annotations.txt,Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score_annotations.txt,,,,,,Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score.csv,Ravel/Gaspard_de_la_Nuit/1_Ondine/KharselM09.csv
Ravel,1875,1937,Gaspard_de_la_Nuit_1_Ondine,Ravel/Gaspard_de_la_Nuit/1_Ondine,Ravel/Gaspard_de_la_Nuit/1_Ondine/xml_score.musicxml,Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score.mid,KotysV,Ravel/Gaspard_de_la_Nuit/1_Ondine/KotysV11.mid,Ravel/Gaspard_de_la_Nuit/1_Ondine/KotysV11_annotations.txt,Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score_annotations.txt,,,,,,Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score.csv,Ravel/Gaspard_de_la_Nuit/1_Ondine/KotysV11.csv
Ravel,1875,1937,Gaspard_de_la_Nuit_1_Ondine,Ravel/Gaspard_de_la_Nuit/1_Ondine,Ravel/Gaspard_de_la_Nuit/1_Ondine/xml_score.musicxml,Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score.mid,Ladid,Ravel/Gaspard_de_la_Nuit/1_Ondine/Ladid03.mid,Ravel/Gaspard_de_la_Nuit/1_Ondine/Ladid03_annotations.txt,Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score_annotations.txt,,,,,,Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score.csv,Ravel/Gaspard_de_la_Nuit/1_Ondine/Ladid03.csv
Ravel,1875,1937,Gaspard_de_la_Nuit_1_Ondine,Ravel/Gaspard_de_la_Nuit/1_Ondine,Ravel/Gaspard_de_la_Nuit/1_Ondine/xml_score.musicxml,Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score.mid,LiYZ,Ravel/Gaspard_de_la_Nuit/1_Ondine/LiYZ08.mid,Ravel/Gaspard_de_la_Nuit/1_Ondine/LiYZ08_annotations.txt,Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score_annotations.txt,,,,,,Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score.csv,Ravel/Gaspard_de_la_Nuit/1_Ondine/LiYZ08.csv
Ravel,1875,1937,Gaspard_de_la_Nuit_1_Ondine,Ravel/Gaspard_de_la_Nuit/1_Ondine,Ravel/Gaspard_de_la_Nuit/1_Ondine/xml_score.musicxml,Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score.mid,WangY,Ravel/Gaspard_de_la_Nuit/1_Ondine/WangY09.mid,Ravel/Gaspard_de_la_Nuit/1_Ondine/WangY09_annotations.txt,Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score_annotations.txt,,,,,,Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score.csv,Ravel/Gaspard_de_la_Nuit/1_Ondine/WangY09.csv
Ravel,1875,1937,Miroirs_3_Une_Barque,Ravel/Miroirs/3_Une_Barque,Ravel/Miroirs/3_Une_Barque/xml_score.musicxml,Ravel/Miroirs/3_Une_Barque/midi_score.mid,DupreeF,Ravel/Miroirs/3_Une_Barque/DupreeF20.mid,Ravel/Miroirs/3_Une_Barque/DupreeF20_annotations.txt,Ravel/Miroirs/3_Une_Barque/midi_score_annotations.txt,,,,,,Ravel/Miroirs/3_Une_Barque/midi_score.csv,Ravel/Miroirs/3_Une_Barque/DupreeF20.csv
Ravel,1875,1937,Miroirs_3_Une_Barque,Ravel/Miroirs/3_Une_Barque,Ravel/Miroirs/3_Une_Barque/xml_score.musicxml,Ravel/Miroirs/3_Une_Barque/midi_score.mid,KimHJ,Ravel/Miroirs/3_Une_Barque/KimHJ08.mid,Ravel/Miroirs/3_Une_Barque/KimHJ08_annotations.txt,Ravel/Miroirs/3_Une_Barque/midi_score_annotations.txt,,,,,,Ravel/Miroirs/3_Une_Barque/midi_score.csv,Ravel/Miroirs/3_Une_Barque/KimHJ08.csv
Ravel,1875,1937,Miroirs_3_Une_Barque,Ravel/Miroirs/3_Une_Barque,Ravel/Miroirs/3_Une_Barque/xml_score.musicxml,Ravel/Miroirs/3_Une_Barque/midi_score.mid,ShevchenkoO,Ravel/Miroirs/3_Une_Barque/ShevchenkoO07.mid,Ravel/Miroirs/3_Une_Barque/ShevchenkoO07_annotations.txt,Ravel/Miroirs/3_Une_Barque/midi_score_annotations.txt,,,,,,Ravel/Miroirs/3_Une_Barque/midi_score.csv,Ravel/Miroirs/3_Une_Barque/ShevchenkoO07.csv
Ravel,1875,1937,Miroirs_4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso/xml_score.musicxml,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.mid,Choe,Ravel/Miroirs/4_Alborada_del_gracioso/CHOE02.mid,Ravel/Miroirs/4_Alborada_del_gracioso/CHOE02_annotations.txt,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score_annotations.txt,,,,,,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.csv,Ravel/Miroirs/4_Alborada_del_gracioso/CHOE02.csv
Ravel,1875,1937,Miroirs_4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso/xml_score.musicxml,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.mid,Chan,Ravel/Miroirs/4_Alborada_del_gracioso/Chan02.mid,Ravel/Miroirs/4_Alborada_del_gracioso/Chan02_annotations.txt,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score_annotations.txt,,,,,,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.csv,Ravel/Miroirs/4_Alborada_del_gracioso/Chan02.csv
Ravel,1875,1937,Miroirs_4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso/xml_score.musicxml,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.mid,DupreeF,Ravel/Miroirs/4_Alborada_del_gracioso/DupreeF21.mid,Ravel/Miroirs/4_Alborada_del_gracioso/DupreeF21_annotations.txt,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score_annotations.txt,,,,,,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.csv,Ravel/Miroirs/4_Alborada_del_gracioso/DupreeF21.csv
Ravel,1875,1937,Miroirs_4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso/xml_score.musicxml,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.mid,Huan,Ravel/Miroirs/4_Alborada_del_gracioso/HUAN_J07.mid,Ravel/Miroirs/4_Alborada_del_gracioso/HUAN_J07_annotations.txt,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score_annotations.txt,,,,,,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.csv,Ravel/Miroirs/4_Alborada_del_gracioso/HUAN_J07.csv
Ravel,1875,1937,Miroirs_4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso/xml_score.musicxml,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.mid,KimHJ,Ravel/Miroirs/4_Alborada_del_gracioso/KimHJ09.mid,Ravel/Miroirs/4_Alborada_del_gracioso/KimHJ09_annotations.txt,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score_annotations.txt,,,,,,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.csv,Ravel/Miroirs/4_Alborada_del_gracioso/KimHJ09.csv
Ravel,1875,1937,Miroirs_4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso/xml_score.musicxml,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.mid,LeeN,Ravel/Miroirs/4_Alborada_del_gracioso/LeeN11.mid,Ravel/Miroirs/4_Alborada_del_gracioso/LeeN11_annotations.txt,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score_annotations.txt,,,,,,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.csv,Ravel/Miroirs/4_Alborada_del_gracioso/LeeN11.csv
Ravel,1875,1937,Miroirs_4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso/xml_score.musicxml,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.mid,Shamray,Ravel/Miroirs/4_Alborada_del_gracioso/Shamray04.mid,Ravel/Miroirs/4_Alborada_del_gracioso/Shamray04_annotations.txt,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score_annotations.txt,,,,,,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.csv,Ravel/Miroirs/4_Alborada_del_gracioso/Shamray04.csv
Ravel,1875,1937,Miroirs_4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso/xml_score.musicxml,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.mid,Shamray,Ravel/Miroirs/4_Alborada_del_gracioso/Shamray08.mid,Ravel/Miroirs/4_Alborada_del_gracioso/Shamray08_annotations.txt,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score_annotations.txt,,,,,,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.csv,Ravel/Miroirs/4_Alborada_del_gracioso/Shamray08.csv
Ravel,1875,1937,Miroirs_4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso/xml_score.musicxml,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.mid,ShevchenkoO,Ravel/Miroirs/4_Alborada_del_gracioso/ShevchenkoO08.mid,Ravel/Miroirs/4_Alborada_del_gracioso/ShevchenkoO08_annotations.txt,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score_annotations.txt,,,,,,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.csv,Ravel/Miroirs/4_Alborada_del_gracioso/ShevchenkoO08.csv
Ravel,1875,1937,Miroirs_4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso/xml_score.musicxml,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.mid,Zhdanov,Ravel/Miroirs/4_Alborada_del_gracioso/Zhdanov09.mid,Ravel/Miroirs/4_Alborada_del_gracioso/Zhdanov09_annotations.txt,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score_annotations.txt,,,,,,Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.csv,Ravel/Miroirs/4_Alborada_del_gracioso/Zhdanov09.csv
Ravel,1875,1937,Pavane,Ravel/Pavane,Ravel/Pavane/xml_score.musicxml,Ravel/Pavane/midi_score.mid,ChenS,Ravel/Pavane/ChenS03.mid,Ravel/Pavane/ChenS03_annotations.txt,Ravel/Pavane/midi_score_annotations.txt,,,,,,Ravel/Pavane/midi_score.csv,Ravel/Pavane/ChenS03.csv
Ravel,1875,1937,Pavane,Ravel/Pavane,Ravel/Pavane/xml_score.musicxml,Ravel/Pavane/midi_score.mid,Zhdanov,Ravel/Pavane/Zhdanov08.mid,Ravel/Pavane/Zhdanov08_annotations.txt,Ravel/Pavane/midi_score_annotations.txt,,,,,,Ravel/Pavane/midi_score.csv,Ravel/Pavane/Zhdanov08.csv
Schubert,1797,1828,Impromptu_op.90_D.899_1,Schubert/Impromptu_op.90_D.899/1,Schubert/Impromptu_op.90_D.899/1/xml_score.musicxml,Schubert/Impromptu_op.90_D.899/1/midi_score.mid,Duepree,Schubert/Impromptu_op.90_D.899/1/Duepree08M.mid,Schubert/Impromptu_op.90_D.899/1/Duepree08M_annotations.txt,Schubert/Impromptu_op.90_D.899/1/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_03_R2_2008_01-03_ORIG_MID--AUDIO_03_R2_2008_wav--1.midi,{maestro}/2008/MIDI-Unprocessed_03_R2_2008_01-03_ORIG_MID--AUDIO_03_R2_2008_wav--1.wav,,,Schubert/Impromptu_op.90_D.899/1/Duepree08M.wav,Schubert/Impromptu_op.90_D.899/1/midi_score.csv,Schubert/Impromptu_op.90_D.899/1/Duepree08M.csv
Schubert,1797,1828,Impromptu_op.90_D.899_1,Schubert/Impromptu_op.90_D.899/1,Schubert/Impromptu_op.90_D.899/1/xml_score.musicxml,Schubert/Impromptu_op.90_D.899/1/midi_score.mid,Jin,Schubert/Impromptu_op.90_D.899/1/Jin05M.mid,Schubert/Impromptu_op.90_D.899/1/Jin05M_annotations.txt,Schubert/Impromptu_op.90_D.899/1/midi_score_annotations.txt,{maestro}/2013/ORIG-MIDI_01_7_8_13_Group__MID--AUDIO_04_R2_2013_wav--1.midi,{maestro}/2013/ORIG-MIDI_01_7_8_13_Group__MID--AUDIO_04_R2_2013_wav--1.wav,,,Schubert/Impromptu_op.90_D.899/1/Jin05M.wav,Schubert/Impromptu_op.90_D.899/1/midi_score.csv,Schubert/Impromptu_op.90_D.899/1/Jin05M.csv
Schubert,1797,1828,Impromptu_op.90_D.899_1,Schubert/Impromptu_op.90_D.899/1,Schubert/Impromptu_op.90_D.899/1/xml_score.musicxml,Schubert/Impromptu_op.90_D.899/1/midi_score.mid,Sun,Schubert/Impromptu_op.90_D.899/1/Sun03.mid,Schubert/Impromptu_op.90_D.899/1/Sun03_annotations.txt,Schubert/Impromptu_op.90_D.899/1/midi_score_annotations.txt,,,,,,Schubert/Impromptu_op.90_D.899/1/midi_score.csv,Schubert/Impromptu_op.90_D.899/1/Sun03.csv
Schubert,1797,1828,Impromptu_op.90_D.899_1,Schubert/Impromptu_op.90_D.899/1,Schubert/Impromptu_op.90_D.899/1/xml_score.musicxml,Schubert/Impromptu_op.90_D.899/1/midi_score.mid,Teo,Schubert/Impromptu_op.90_D.899/1/Teo06M.mid,Schubert/Impromptu_op.90_D.899/1/Teo06M_annotations.txt,Schubert/Impromptu_op.90_D.899/1/midi_score_annotations.txt,{maestro}/2011/MIDI-Unprocessed_25_R2_2011_MID--AUDIO_R2-D6_07_Track07_wav.midi,{maestro}/2011/MIDI-Unprocessed_25_R2_2011_MID--AUDIO_R2-D6_07_Track07_wav.wav,,,Schubert/Impromptu_op.90_D.899/1/Teo06M.wav,Schubert/Impromptu_op.90_D.899/1/midi_score.csv,Schubert/Impromptu_op.90_D.899/1/Teo06M.csv
Schubert,1797,1828,Impromptu_op.90_D.899_2,Schubert/Impromptu_op.90_D.899/2,Schubert/Impromptu_op.90_D.899/2/xml_score.musicxml,Schubert/Impromptu_op.90_D.899/2/midi_score.mid,Denisova,Schubert/Impromptu_op.90_D.899/2/Denisova11M.mid,Schubert/Impromptu_op.90_D.899/2/Denisova11M_annotations.txt,Schubert/Impromptu_op.90_D.899/2/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_02_R2_2008_01-05_ORIG_MID--AUDIO_02_R2_2008_wav--1.midi,{maestro}/2008/MIDI-Unprocessed_02_R2_2008_01-05_ORIG_MID--AUDIO_02_R2_2008_wav--1.wav,,,Schubert/Impromptu_op.90_D.899/2/Denisova11M.wav,Schubert/Impromptu_op.90_D.899/2/midi_score.csv,Schubert/Impromptu_op.90_D.899/2/Denisova11M.csv
Schubert,1797,1828,Impromptu_op.90_D.899_2,Schubert/Impromptu_op.90_D.899/2,Schubert/Impromptu_op.90_D.899/2/xml_score.musicxml,Schubert/Impromptu_op.90_D.899/2/midi_score.mid,Dossin,Schubert/Impromptu_op.90_D.899/2/Dossin03.mid,Schubert/Impromptu_op.90_D.899/2/Dossin03_annotations.txt,Schubert/Impromptu_op.90_D.899/2/midi_score_annotations.txt,,,,,,Schubert/Impromptu_op.90_D.899/2/midi_score.csv,Schubert/Impromptu_op.90_D.899/2/Dossin03.csv
Schubert,1797,1828,Impromptu_op.90_D.899_2,Schubert/Impromptu_op.90_D.899/2,Schubert/Impromptu_op.90_D.899/2/xml_score.musicxml,Schubert/Impromptu_op.90_D.899/2/midi_score.mid,FaB,Schubert/Impromptu_op.90_D.899/2/FaB06M.mid,Schubert/Impromptu_op.90_D.899/2/FaB06M_annotations.txt,Schubert/Impromptu_op.90_D.899/2/midi_score_annotations.txt,{maestro}/2018/MIDI-Unprocessed_Recital12_MID--AUDIO_12_R1_2018_wav--3.midi,{maestro}/2018/MIDI-Unprocessed_Recital12_MID--AUDIO_12_R1_2018_wav--3.wav,,285.0,Schubert/Impromptu_op.90_D.899/2/FaB06M.wav,Schubert/Impromptu_op.90_D.899/2/midi_score.csv,Schubert/Impromptu_op.90_D.899/2/FaB06M.csv
